filename,doi,title,year,publisher,categories,n_categories,word_count
2025_understanding_potential_benefits_genai_educational_institutions.pdf,10.1007/978-3-031-98003-9_3,Understanding the Potential Benefits of GenAI in Educational Institutions,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,9268
2024_beyond_scores_modular_rag_system_automatic_short.pdf,10.1109/access.2024.3508747,Beyond Scores: A Modular RAG-Based System for Automatic Short Answer Scoring With Feedback,2024,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,8261
2024_applications_implication_generative_ai_non_stem_disciplines.pdf,10.1007/978-981-99-7587-7_29,Applications and Implication of Generative AI in Non-STEM Disciplines in Higher Education,2024,,G_review_methodology,1,9
2024_impact_aigc_modern_education_transforming_learning_teaching.pdf,10.1109/ieir62538.2024.10959761,The Impact of AIGC on Modern Education: Transforming Learning and Teaching Methods,2024,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4971
2025_age_llms_dual_submission_homework_dead.pdf,10.18260/1-2--56769,"In the Age of LLMs, Is Dual-Submission Homework Dead?",2025,,C_academic_integrity|D_formative_adaptive,2,3063
2023_my_ai_wants_know_if_will_exam.pdf,10.1145/3576123.3576134,My AI Wants to Know if This Will Be on the Exam: Testing OpenAI's Codex on CS2 Programming Exercises,2023,,A_automated_grading|C_academic_integrity|D_formative_adaptive|G_review_methodology,4,6748
2025_exploring_ethical_awareness_learning_impact_study_use.pdf,10.1109/eaeeie65428.2025.11136724,Exploring Ethical Awareness and Learning Impact: A Study on the Use of ChatGPT and Generative AI in Higher Education,2025,,A_automated_grading|C_academic_integrity|E_ethics_policy|F_perception_affect,4,4041
2025_enhancing_image_text_multiple_choice_exam_design.pdf,10.1177/03064190251376856,Enhancing image- and text-based multiple choice exam design in manufacturing engineering education using large language models,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,7546
2025_assessing_impact_use_generative_ai_developing_assessment.pdf,10.18260/1-2--55482,Assessing the Impact of the Use of Generative AI in Developing and Using Assessment Grading Rubrics for Engineering Courses,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,17735
2024_grading_documentation_machine_learning.pdf,10.1007/978-3-031-64302-6_8,Grading Documentation with Machine Learning,2024,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,4734
2025_litterbox_teaching_assistant_chatbot_computer_organization_architecture.pdf,10.1109/icett66247.2025.11136831,LitterBox: A Teaching Assistant ChatBot for Computer Organization and Architecture,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5198
2025_global_educator_typologies_chatgpt_adoption_data_driven.pdf,10.1109/itt69610.2025.11352885,Global Educator Typologies for ChatGPT Adoption: Data-Driven Insights into Support Gaps and AI-Enhanced Teaching,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,4647
2024_exploring_explainability_transparency_automated_essay_scoring_systems.pdf,10.1007/978-3-031-61691-4_18,Exploring Explainability and Transparency in Automated Essay Scoring Systems: A User-Centered Evaluation,2024,,B_authentic_assessment|E_ethics_policy|F_perception_affect|G_review_methodology,4,20369
2025_ai_afact_designing_ai_assisted_formative_assessment.pdf,10.5220/0013430500003932,AI-AFACT: Designing AI-Assisted Formative Assessment of Coding Tasks in Web Development Education,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|F_perception_affect|G_review_methodology,5,4976
2025_ai_higher_education_initial_teacher_training_critical.pdf,10.1109/rita.2025.3616509,AI in Higher Education: Initial Teacher Training in the Critical and Didactic Use of Artificial Intelligence,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,6485
2025_research_retrieval_augmented_architecture_design_implications_generative.pdf,10.1109/acira67680.2025.11335016,Research on Retrieval-Augmented Architecture Design and Implications for Generative AI-Powered Question-Answering Teaching Assistant Systems,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5634
2025_pyevalai_open_source_tutor_loop_system_ai.pdf,10.1109/tale66047.2025.11346740,"PyEvalAI: An Open-Source, Tutor-in-the-Loop System for AI-Assisted Evaluation of Jupyter Notebooks",2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|G_review_methodology,5,5485
2025_comparison_claude_sonnet_opus_chatgpt_gpt_4.pdf,10.1109/iciet66371.2025.11046263,"Comparison of Claude (Sonnet and Opus) and ChatGPT (GPT-4, GPT-4o, GPT-o1) in Analyzing Educational Image-Based Questions from Block-Based Programming Assessments",2025,,F_perception_affect|G_review_methodology,2,3544
2025_help_hype_exploring_llm_chatbots_self_regulated.pdf,10.18260/1-2--56687,Help or Hype? Exploring LLM-based Chatbots in Self-Regulated Learning,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,9760
2025_rubra_agentic_ai_system_automatic_short_answer.pdf,10.1109/ciacon65473.2025.11189329,RUBRA: An Agentic AI System for Automatic Short Answer Grading Using LLMs and RAG,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,3992
2025_preliminary_evaluation_llm_system_grading_providing_feedback.pdf,10.1007/978-3-032-05070-0_9,Preliminary Evaluation of an LLM-Based System for Grading and Providing Feedback on Short-Text Answers in Data Science Exercises,2025,,E_ethics_policy|F_perception_affect|G_review_methodology,3,13599
2025_evaluating_source_code_embeddings_llms_educational_downstream.pdf,10.1109/uemcon67449.2025.11267548,Evaluating Source Code Embeddings From LLMS for Educational Downstream Tasks,2025,,E_ethics_policy|F_perception_affect|G_review_methodology,3,6461
2025_ai_real_time_feedback_system_automated_assignment.pdf,10.1109/iccubea65967.2025.11284234,AI-Based Real-Time Feedback System for Automated Assignment Evaluation and Personalized Quiz Generation in Computer Engineering Education,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,6316
2025_automated_grading_engineering_statics_assignments_large_language.pdf,10.18260/1-2--55492,Automated Grading of Engineering Statics Assignments Using Large Language Models and Computer Vision: A Work in Progress,2025,,A_automated_grading|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,3464
2024_generative_ai_support_pk_12_teaching_learning.pdf,10.1145/3626253.3635522,Using Generative AI to Support PK-12 Teaching and Learning: Developing Sample Lessons and More,2024,,D_formative_adaptive|E_ethics_policy|F_perception_affect,3,1305
2025_large_language_models_graduate_information_science_education.pdf,10.1109/cste64638.2025.11092151,Large Language Models in Graduate Information Science Education: Benefits and Challenges,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,3443
2025_wip_ai_virtual_assistant_supporting_large_engineering.pdf,10.1109/fie63693.2025.11328408,WIP: An AI-Based Virtual Assistant for Supporting a Large Engineering Course,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,4663
2025_do_more_less_five_years_teaching_short.pdf,10.1109/tale66047.2025.11346705,Do More With Less: Five Years of Teaching a Short Python Programming Course in a Non-Technical School in Estonia,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect,5,6874
2024_effective_generative_ai_implementation_developing_country_universities.pdf,10.1109/cai59869.2024.00093,Effective Generative AI Implementation in Developing Country Universities,2024,,G_review_methodology,1,2570
2025_wip_effectiveness_rubric_llm_feedback_programming_assessments.pdf,10.18260/1-2--55914,WIP: The Effectiveness of Rubric-Based LLM Feedback for Programming Assessments,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,2665
2025_can_llm_pass_cs1_course.pdf,10.1109/mipro65660.2025.11131962,Can LLM Pass a CS1 Course?,2025,,A_automated_grading|C_academic_integrity|E_ethics_policy|G_review_methodology,4,3582
2025_llm_contribution_summarization_software_projects.pdf,10.1109/fie63693.2025.11328654,LLM Contribution Summarization in Software Projects,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,6520
2025_intellectus_ai_model_enhance_student_cognitive_performance.pdf,10.1109/isc266238.2025.11293322,"Intellectus: An AI Model to Enhance Student Cognitive Performance, Increase Knowledge Acquisition, Boost Academic Integrity and Mitigate AI Over-Reliance in Education",2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,4385
2025_engineering_students_emotional_engagement_generative_ai_learning.pdf,10.1109/coginfocom66819.2025.11200545,Engineering Students' Emotional Engagement with Generative AI in the Learning Process,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect,3,4398
2025_automated_diagram_evaluation_stem_education_review_current.pdf,10.1109/iccams65118.2025.11234526,Automated Diagram Evaluation in STEM Education: A Review of Current Challenges and Emerging AI-Driven Solutions,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|G_review_methodology,4,4118
2024_learners_contributors_redefining_bachelor_s_master_s.pdf,10.1109/icdle63439.2024.00010,From Learners to Contributors: Redefining Bachelor's and Master's Theses in the Context of Generative AI Tools,2024,,C_academic_integrity|F_perception_affect|G_review_methodology,3,2461
2023_analysis_plagiarism_chatgpt_domain_specific_exams.pdf,10.1109/csce60160.2023.00171,Analysis of Plagiarism via ChatGPT on Domain-Specific Exams,2023,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,6552
2025_adoption_usage_perceptions_llm_generated_feedback_computer.pdf,10.1109/fie63693.2025.11328530,"Adoption, Usage, and Perceptions of LLM-Generated Feedback in Computer Science Education: A Cross-Cultural Study of Students and Academics",2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,7814
2025_navigating_new_landscape_conceptual_model_project_assessment.pdf,10.1109/weef-gedc66748.2025.11256378,Navigating the New Landscape: A Conceptual Model for Project-Based Assessment (PBA) in the Age of GenAI,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6564
2025_ai_resilient_assessment_engineering_education_evaluating_student.pdf,10.1109/weef-gedc66748.2025.11256231,Toward AI-Resilient Assessment in Engineering Education: Evaluating Student Video Presentations Through Speech and Language Analysis,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,6349
2026_innovative_generative_ai_resistant_assessment_methods_engineering.pdf,10.1109/edunine62390.2026.11547069,Innovative Generative AI-Resistant Assessment Methods for Engineering Education in the AI Era,2026,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4622
2025_leveraging_integration_generative_ai_computational_intelligence_computer.pdf,10.1109/ictbig68706.2025.11323779,Leveraging the Integration of Generative AI and Computational Intelligence in Computer Science Education,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5791
2024_text_speech_user_interface_chatgpt.pdf,10.1109/ice3is62977.2024.10775373,Text-to-Speech User Interface for ChatGPT,2024,,C_academic_integrity|E_ethics_policy|G_review_methodology,3,3386
2025_generative_ai_engineering_computing_education_scoping_review.pdf,10.1109/access.2025.3541424,Generative AI in Engineering and Computing Education: A Scoping Review of Empirical Studies and Educational Practices,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,13050
2026_explainable_artificial_intelligence_methods_improve_knowledge_assessment.pdf,10.1109/inforino68543.2026.11556666,Using Explainable Artificial Intelligence Methods to Improve Knowledge Assessment Results,2026,,A_automated_grading|E_ethics_policy|F_perception_affect|G_review_methodology,4,3383
2024_leveraging_video_presentation_coursework_enhance_engineering_education.pdf,10.1109/weef-gedc63419.2024.11151832,Leveraging Video Presentation Coursework to Enhance Engineering Education Assessment Amidst the Rise of Generative AI Tools,2024,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,7861
